title,price,link
HAMMONDS FLYCATCHER Genuine Leather Expandable Office Bag for Men with Trolley Strap - Adjustable Strap - 15.6 Inch Leather Laptop Bag for Men - Leather Bag for Men with 1 Year Warranty - Brown,"4,648",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTIyMjI5MDE2MDc5OTc3OjE3MjU5NzE1OTQ6c3BfYXRmX25leHQ6MjAxMTExODM4MDAwOTg6OjA6Og&url=%2FHAMMONDS-FLYCATCHER-Laptop-Bag-Men%2Fdp%2FB07GHFCNBP%2Fref%3Dsr_1_226_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971594%26sprefix%3Dla%252Caps%252C435%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"ASUS Vivobook S15 OLED (2022) 15.6"" (39.62 cms) FHD OLED, Intel Core Evo i5-12500H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Iris Xe Graphics/Windows 11/Office 2021/Green/1.8 kg) K3502ZA-L503WS","70,990",https://amazon.in//ASUS-Vivobook-Intel-Core-Evo-i5-12500H-K3502ZA-L503WS/dp/B09YHCC26T/ref=sr_1_227?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-227
"HP ZBook Studio 12th Gen Intel Core i9-12900H 16 inch(40.6 cm) WUXGA Display Creator Laptop 400 nits/32GB RAM/1TB SSD/NVIDIA GeForce RTX 3080 Ti 16GB Graphics/Win 11/MSO/B&O/FPR, G9 Workstation PC","3,79,793",https://amazon.in//HP-ZBook-Studio-G9-Workstation/dp/B0C1CNB859/ref=sr_1_228?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-228
"ASUS Zenbook 14 OLED, Intel Core Ultra 9 185H, 14.0-inch 3K OLED 120Hz, Thin & Light Laptop, Intel Arc(32GB/1TB SSD/Win11/Office 2021/Touch Screen/Backlit/75WHr/Foggy Silver/1.28 Kg), UX3405MA-PZ961WS","1,50,900",https://amazon.in//ASUS-Zenbook-14-0-inch-Backlit-UX3405MA-PZ961WS/dp/B0D4V1TQ9D/ref=sr_1_229?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-229
"HP Laptop 14, Intel Core Ultra 5 125H, Built-in AI, 14-inch (35.6 cm), FHD, 16GB DDR5, 512GB SSD, Intel Arc Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB (Win 11, Silver, 1.4 kg), gr1022TU","70,490",https://amazon.in//HP-14-inch-Graphics-Privacy-gr1022TU/dp/B0D8J8H131/ref=sr_1_230?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-230
"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 16"" (40.6cm) WUXGA-IPS 300Nit Thin & Light Laptop (16GB/1TB SSD/Win 11/MSO 21/FHD+IR Cam/1Yr ADP Free/3 mon Game Pass/Grey/1.9Kg), 83DC0042IN","80,490",https://amazon.in//Lenovo-IdeaPad-Built-WUXGA-IPS-83DC0042IN/dp/B0CSSPYJWK/ref=sr_1_231?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-231
"HP Victus Gaming Laptop,Windows 11 Home,AMD Ryzen 5 5600H,4Gb RTX 3050 Gpu,15.6-Inch (39.6 Cm),Fhd,IPS,144Hz,16Gb Ddr4,512Gb Ssd,Backlit Kb,B&O,9Ms Response Time,Dual Speakers (Blue,2.37 Kg),Fb0106Ax","61,990",https://amazon.in//HP-GeForce-Graphics-Response-15-fb0106AX/dp/B0BWS9YNCX/ref=sr_1_48?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.-1CQOz6CeF7fqDzk3hUHdAnhN1AlWy8092nO99o7uA21Jy2-x4-uc9ZyGbBd9X_J1jcwhw2o7xcoiybG4OQiKEIEXJPJ2Y00HyRJzIKelHnysdyKsDkmZlqpAunBV6MmtJ8xYdiQeRicYiyWNmMTc9hv5qM7y-C0yRWRDKfRICh45VYtDONA60w6dSWsRl6tN7fxFpyU07sv_KVa9-FPDhl84fqoCDwC6uP0L8JDe_0.PioxhlVBXNG6IY69tGJJlGFkgNmWxxr3ktulA0A1yoQ&dib_tag=se&keywords=laptop&qid=1725971438&sprefix=la%2Caps%2C435&sr=8-48
"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 14 Inch (35.5cm) FHD Thin & Light Laptop (8GB/512GB SSD/Win 11/Office 2021/Backlit KB/1Yr ADP Free/3months Game Pass/Arctic Grey/1.43Kg), 82RJ00FKIN","38,490",https://amazon.in//Lenovo-IdeaPad-i3-1215U-Backlit-82RJ00FKIN/dp/B0DB1WCBBS/ref=sr_1_232?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-232
"Acer Predator Helios Neo 16 Gaming Laptop 13th Gen Intel Core i7 Processor (16 GB/512 GB SSD/Windows 11 Home/NVIDIA® GeForce RTXâ„¢ 4050) PHN16-71, (16"") WUXGA Display","1,06,990",https://amazon.in//Acer-Predator-Processor-Windows-PHN16-71/dp/B0BYN5MY82/ref=sr_1_233?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-233
"ASUS Vivobook Go 14, AMD Ryzen 3 7320U, Thin and Light Laptop, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Windows 11/Office 2021/42WHr /Black/1.38 kg), E1404FA-NK325WS","33,990",https://amazon.in//ASUS-Vivobook-Laptop-Office-E1404FA-NK325WS/dp/B0CCPC5DTD/ref=sr_1_234?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-234
"Dorca case for HP 14s-dq5003TU, 14s-fq2048AU, 14s-dr3006TU, 14s-cf3008TU, 14s-fq2027AU, 14s-dq5014TU, 14s-dq5000TU, 14s-fq2101AU, 14s-dq4008TU, 14s-dr3002TU(Size: 33*23*2.5 cm) - Premium PU Leather",849,https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTIyMjI5MDE2MDc5OTc3OjE3MjU5NzE1OTQ6c3BfbXRmOjMwMDA2NTI2MDkzNjkzMjo6MDo6&url=%2FDorca-14s-dq5003TU-14s-fq2048AU-14s-dr3006TU-14s-cf3008TU%2Fdp%2FB0CK2NGW5D%2Fref%3Dsr_1_235_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971594%26sprefix%3Dla%252Caps%252C435%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
HAMMONDS FLYCATCHER Genuine Leather Laptop Bag for Men for 15.6 Inch Laptop - Office Bag for Men with Adjustable Strap - Water-Resistant - Leather Bag for Men with 1 Year Warranty - Tan,"3,569",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTIyMjI5MDE2MDc5OTc3OjE3MjU5NzE1OTQ6c3BfbXRmOjIwMTExMjA0NDkxNzk4OjowOjo&url=%2FHAMMONDS-FLYCATCHER-Laptop-Bag-Men%2Fdp%2FB083M17PCX%2Fref%3Dsr_1_236_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971594%26sprefix%3Dla%252Caps%252C435%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"ASUS VivoBook 15 (2022), Intel®Core i3-1215U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512 SSD//Windows 11/Office 2021//Backlit KB/Icelight Silver/1.7 kg), X1502ZA-EJ322WS","35,990",https://amazon.in//ASUS-VivoBook-Intel%C2%AECoreTM-i3-1215U-X1502ZA-EJ322WS/dp/B0BTVMBLZC/ref=sr_1_237?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-237
"Lenovo V15 Intel Core i3 12th Gen 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1Y Onsite + 1Y ADP/1.7 kg), 82TTA00UIH","31,529",https://amazon.in//Lenovo-82TTA01UIH-Laptop-i3-1215U-Warranty/dp/B0C3Y7FSFC/ref=sr_1_238?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-238
"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 8GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg","50,920",https://amazon.in//Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46P4V5V/ref=sr_1_239?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-239
"Apple 2022 MacBook Air Laptop with M2 chip: 34.46 cm (13.6-inch) Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone/iPad; Silver","93,990",https://amazon.in//2022-Apple-MacBook-Laptop-chip/dp/B0B3BLY13H/ref=sr_1_240?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-240
"ASUS ROG Zephyrus G16, 16 ""(40.64cm) ROG Nebula Oled 240Hz,Intel Core Ultra 9, Gaming Laptop(32GB LPDDR5X/1TB SSD/NVIDIA GeForce RTX 4080 /Windows 11/Office 2021/Eclipse Gray/1.85 Kg), GU605MZ-CO931WS","2,89,030",https://amazon.in//ASUS-Zephyrus-40-64cm-LPDDR5X-GU605MZ-CO931WS/dp/B0D265P28N/ref=sr_1_241?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-241
"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4 + 512GB SSD/Intel UHD Graphics/15 (38cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg","51,990",https://amazon.in//Dell-15-Processor-Antivirus-Spill-Resistant/dp/B0BQJ7WR2R/ref=sr_1_49?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.-1CQOz6CeF7fqDzk3hUHdAnhN1AlWy8092nO99o7uA21Jy2-x4-uc9ZyGbBd9X_J1jcwhw2o7xcoiybG4OQiKEIEXJPJ2Y00HyRJzIKelHnysdyKsDkmZlqpAunBV6MmtJ8xYdiQeRicYiyWNmMTc9hv5qM7y-C0yRWRDKfRICh45VYtDONA60w6dSWsRl6tN7fxFpyU07sv_KVa9-FPDhl84fqoCDwC6uP0L8JDe_0.PioxhlVBXNG6IY69tGJJlGFkgNmWxxr3ktulA0A1yoQ&dib_tag=se&keywords=laptop&qid=1725971438&sprefix=la%2Caps%2C435&sr=8-49
"MSI CreatorPro X17 HX, Intel 13th Gen. i9-13980HX,44CM UHD 144Hz Mini LED Creator Laptop (64GB/4TB NVMe SSD/Windows 11 Pro/NVIDIA RTX™ 3500 Ada, GDDR6 12GB/Core Black/3.3Kg), A13VKS-249IN","4,59,990",https://amazon.in//MSI-CreatorPro-i9-13980HX-Creator-A13VKS-249IN/dp/B0CD7GZD42/ref=sr_1_242?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-242
"MSI Modern 14, Intel 11th Gen. i5-1155G7, 35CM FHD 60Hz Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Iris Xe Graphics/Classic Black/1.4Kg), C11M-029IN","40,990",https://amazon.in//MSI-i5-1155G7-Windows-Graphics-C11M-029IN/dp/B0BQBP6Y6Q/ref=sr_1_243?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-243
"Dell [Smartchoice] 14 Thin & Light Laptop, Intel 12th Gen Core i5-1235U/8GB/512GB SSD/14.0"" (35.56cm) FHD/Intel UHD Graphics/Spill-Resistant Keyboard/Windows 11 + MSO'21/Black/15 Month McAfee, 1.48kg","48,390",https://amazon.in//Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ7NMVM/ref=sr_1_244?crid=3HKD1SIJKEIJS&dib=eyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o&dib_tag=se&keywords=laptop&qid=1725971594&sprefix=la%2Caps%2C435&sr=8-244
"Samsung Galaxy Book4 Pro 360| Intel Evo Core Ultra 7 155H| Built-in AI| 16"" (40.64cm) Touchscreen 2-in-1 Dynamic AMOLED 2X 120Hz| 500 Nits (16GB/512GB SSD/Intel Arc/Win11/MSO'21/Gray/1.66kg)|S-Pen","1,63,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTIyMjI5MDE2MDc5OTc3OjE3MjU5NzE1OTQ6c3BfYnRmOjMwMDEzODcwMzEyOTQzMjo6MDo6&url=%2FSamsung-Galaxy-40-64cm-Touchscreen-Dynamic%2Fdp%2FB0CVKNDHVZ%2Fref%3Dsr_1_245_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971594%26sprefix%3Dla%252Caps%252C435%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Mobilife LED Video Light Camera Light Laptop Light for Zoom Meeting Photography Lighting 100 LED Beads with Clip Dimmable and Rechargeable for Camera Selfie Stick Tripod Laptop Cellphone,"1,799",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTIyMjI5MDE2MDc5OTc3OjE3MjU5NzE1OTQ6c3BfYnRmOjMwMDAzNjYzNjQ2ODkzMjo6MDo6&url=%2FPhotography-Rechargeable-Conference-Compatible-Cellphone%2Fdp%2FB0B3JDWTNJ%2Fref%3Dsr_1_246_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.SH_kOyzqtxP1HkQ_p-Hg8kGBCmMlASsI8WKortNGN0u4wLqN5MQpZUANtCazEc6s3Z-XiICFYjTk0754vAtZqcnxSrC92p-z1v2IeziU1yzpKJRtT2DdzjlIPBFui9eD6PogSeLnFeC6ypWvRlyymb_VFPdONyrtNnXAYMkQaEMXm7u20E_2zQeswVP8kvAOFwf7ssl2ebY6Hvo0GiBvKV9DjPtubI4wLmIZBstMzow.eLOv9EBOUIBIoVuFWjsgMA4P-DOPaERaWGwmG1krG7o%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971594%26sprefix%3Dla%252Caps%252C435%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG","33,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozODIyODY1MjQ0OTQ3NjU5OjE3MjU5NzE2MDk6c3BfYXRmX25leHQ6MzAwMjg0NDk4MDQ3MjMyOjowOjo&url=%2FAcer-i3-1305U-Premium-Windows-AL15-53%2Fdp%2FB0DB1SDB87%2Fref%3Dsr_1_241_sspa%3Fcrid%3D3HKD1SIJKEIJS%26dib%3DeyJ2IjoiMSJ9.B1he_M6nCPcbLBHcMl9CRzEruA54-MOxlHCIdCo3h5NO5z_Gu-YDuoBXKe4nIDKMctWBtq-4koXJjQjLQK6iqiqiuxqR8C8ZrAMwReog6g6LaKiCtMPrmigsGxZxuSLxgrls2RGFmixMT8U77HdNKiIDWrVUkcwNR357AdTlRehX94FFtIPahwxsHJVSxhrjAyudaCIwpV5b5PNk8OucXBZwVxPh6uQxnT9HsXwRQ7o.NGxkt2Uu_ZkMlkVJLdXjyfBLDYqeNFZRCELyHO9VEV4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725971609%26sprefix%3Dla%252Caps%252C435%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
